trial_type,vertex,chromo,spatial_act
Stim C4,14670,HbO,5.677891034419351e-06
Stim C4,14670,HbR,-2.2711564137677406e-06
Stim C4,14671,HbO,2.371005461131843e-07
Stim C4,14671,HbR,-9.484021844527374e-08
Stim C4,14672,HbO,5.976654679631327e-14
Stim C4,14672,HbR,-2.390661871852531e-14
Stim C4,14673,HbO,2.416521909449794e-13
Stim C4,14673,HbR,-9.666087637799176e-14
Stim C4,14674,HbO,6.088300253353596e-06
Stim C4,14674,HbR,-2.4353201013414387e-06
Stim C4,14675,HbO,1.7396970250131848e-11
Stim C4,14675,HbR,-6.958788100052742e-12
Stim C4,14676,HbO,1.7083466416812355e-07
Stim C4,14676,HbR,-6.833386566724943e-08
Stim C4,14677,HbO,1.108440427874049e-07
Stim C4,14677,HbR,-4.433761711496196e-08
Stim C4,14678,HbO,6.9253381940938264e-09
Stim C4,14678,HbR,-2.7701352776375306e-09
Stim C4,14679,HbO,2.5937782136643625e-13
Stim C4,14679,HbR,-1.0375112854657452e-13
Stim C4,14680,HbO,4.0288218385725773e-13
Stim C4,14680,HbR,-1.611528735429031e-13
Stim C4,14681,HbO,1.6438253351975383e-10
Stim C4,14681,HbR,-6.575301340790155e-11
Stim C4,14682,HbO,5.969650220858306e-11
Stim C4,14682,HbR,-2.3878600883433226e-11
Stim C4,14683,HbO,8.323777345303653e-12
Stim C4,14683,HbR,-3.329510938121461e-12
Stim C4,14684,HbO,2.4744092382813344e-15
Stim C4,14684,HbR,-9.897636953125337e-16
Stim C4,14685,HbO,1.1728260617771562e-15
Stim C4,14685,HbR,-4.691304247108625e-16
Stim C4,14686,HbO,7.39937809516281e-12
Stim C4,14686,HbR,-2.9597512380651244e-12
Stim C4,14687,HbO,4.20108651188453e-12
Stim C4,14687,HbR,-1.6804346047538118e-12
Stim C4,14688,HbO,1.1830999993004973e-12
Stim C4,14688,HbR,-4.732399997201989e-13
Stim C4,14689,HbO,1.6479058339626462e-16
Stim C4,14689,HbR,-6.591623335850584e-17
Stim C4,14690,HbO,5.2579818486617946e-14
Stim C4,14690,HbR,-2.1031927394647178e-14
Stim C4,14691,HbO,8.002585283635104e-24
Stim C4,14691,HbR,-3.201034113454042e-24
Stim C4,14692,HbO,6.976113727641588e-25
Stim C4,14692,HbR,-2.7904454910566355e-25
Stim C4,14693,HbO,1.463010463135204e-26
Stim C4,14693,HbR,-5.852041852540816e-27
Stim C4,14694,HbO,1.5921424371365017e-26
Stim C4,14694,HbR,-6.368569748546006e-27
Stim C4,14695,HbO,2.0525987891398855e-20
Stim C4,14695,HbR,-8.210395156559543e-21
Stim C4,14696,HbO,2.638554342590876e-26
Stim C4,14696,HbR,-1.0554217370363503e-26
Stim C4,14697,HbO,4.676139319214717e-22
Stim C4,14697,HbR,-1.870455727685887e-22
Stim C4,14698,HbO,1.6348008033544942e-30
Stim C4,14698,HbR,-6.539203213417976e-31
Stim C4,14699,HbO,5.520290053659966e-17
Stim C4,14699,HbR,-2.2081160214639867e-17
Stim C4,14700,HbO,4.6935421810055124e-17
Stim C4,14700,HbR,-1.8774168724022055e-17
Stim C4,14701,HbO,3.664026693269779e-18
Stim C4,14701,HbR,-1.4656106773079117e-18
Stim C4,14702,HbO,3.109568333417228e-20
Stim C4,14702,HbR,-1.243827333366891e-20
Stim C4,14703,HbO,1.4002436892587936e-20
Stim C4,14703,HbR,-5.600974757035174e-21
Stim C4,14704,HbO,1.7063335394511692e-28
Stim C4,14704,HbR,-6.825334157804677e-29
Stim C4,14705,HbO,8.278103657376376e-19
Stim C4,14705,HbR,-3.311241462950551e-19
Stim C4,14706,HbO,5.962849532877193e-20
Stim C4,14706,HbR,-2.3851398131508775e-20
Stim C4,14707,HbO,2.6583365350573338e-20
Stim C4,14707,HbR,-1.0633346140229335e-20
Stim C4,14708,HbO,0.0033287226058014777
Stim C4,14708,HbR,-0.001331489042320591
Stim C4,14709,HbO,0.003142407912619959
Stim C4,14709,HbR,-0.0012569631650479838
Stim C4,14710,HbO,0.004340673273951552
Stim C4,14710,HbR,-0.001736269309580621
Stim C4,14711,HbO,0.0006445744456171396
Stim C4,14711,HbR,-0.0002578297782468558
Stim C4,14712,HbO,0.006954457262044609
Stim C4,14712,HbR,-0.0027817829048178444
Stim C4,14713,HbO,0.006510091816764948
Stim C4,14713,HbR,-0.00260403672670598
Stim C4,14714,HbO,0.0034829158090392285
Stim C4,14714,HbR,-0.0013931663236156915
Stim C4,14715,HbO,0.0007729004030040246
Stim C4,14715,HbR,-0.00030916016120160984
Stim C4,14716,HbO,0.005983130740820491
Stim C4,14716,HbR,-0.002393252296328196
Stim C4,14717,HbO,0.0030266738564544344
Stim C4,14717,HbR,-0.001210669542581774
Stim C4,14718,HbO,0.00012640830000982455
Stim C4,14718,HbR,-5.056332000392981e-05
Stim C4,14719,HbO,0.002595980419695233
Stim C4,14719,HbR,-0.0010383921678780933
Stim C4,14720,HbO,0.0014488333484598617
Stim C4,14720,HbR,-0.0005795333393839447
Stim C4,14721,HbO,0.004277028560639062
Stim C4,14721,HbR,-0.0017108114242556248
Stim C4,14722,HbO,1.7337200612146927e-05
Stim C4,14722,HbR,-6.934880244858771e-06
Stim C4,14723,HbO,0.0035393341148771606
Stim C4,14723,HbR,-0.001415733645950864
Stim C4,14724,HbO,1.8761351259771922e-05
Stim C4,14724,HbR,-7.504540503908768e-06
Stim C4,14725,HbO,0.0025873207304664453
Stim C4,14725,HbR,-0.0010349282921865784
Stim C4,14726,HbO,1.3173428287262767e-05
Stim C4,14726,HbR,-5.269371314905108e-06
Stim C4,14727,HbO,1.4484546884429703e-05
Stim C4,14727,HbR,-5.7938187537718826e-06
Stim C4,14728,HbO,1.1970887020210103e-05
Stim C4,14728,HbR,-4.788354808084042e-06
Stim C4,14729,HbO,0.001915653181892603
Stim C4,14729,HbR,-0.0007662612727570412
Stim C4,14730,HbO,5.378905074273902e-06
Stim C4,14730,HbR,-2.151562029709561e-06
Stim C4,14731,HbO,3.9514744046054025e-06
Stim C4,14731,HbR,-1.5805897618421612e-06
Stim C4,14732,HbO,2.0150816010309595e-06
Stim C4,14732,HbR,-8.060326404123838e-07
Stim C4,14733,HbO,0.0009815852845683282
Stim C4,14733,HbR,-0.0003926341138273313
Stim C4,14734,HbO,1.6402940878457842e-06
Stim C4,14734,HbR,-6.561176351383137e-07
Stim C4,14735,HbO,1.3521356682153799e-06
Stim C4,14735,HbR,-5.40854267286152e-07
Stim C4,14736,HbO,0.00043771025022315796
Stim C4,14736,HbR,-0.00017508410008926318
Stim C4,14737,HbO,3.171308495997253e-07
Stim C4,14737,HbR,-1.2685233983989015e-07
Stim C4,14738,HbO,0.004289565539993483
Stim C4,14738,HbR,-0.001715826215997393
Stim C4,14739,HbO,1.665265511338916e-07
Stim C4,14739,HbR,-6.661062045355663e-08
Stim C4,14740,HbO,0.0027416540506662477
Stim C4,14740,HbR,-0.001096661620266499
Stim C4,14741,HbO,0.0005220951758376723
Stim C4,14741,HbR,-0.00020883807033506897
Stim C4,14742,HbO,2.141588188586292e-06
Stim C4,14742,HbR,-8.566352754345168e-07
Stim C4,14743,HbO,4.950232489477205e-09
Stim C4,14743,HbR,-1.9800929957908824e-09
Stim C4,14744,HbO,2.994400818509726e-09
Stim C4,14744,HbR,-1.1977603274038902e-09
Stim C4,14745,HbO,2.3905513589712016e-09
Stim C4,14745,HbR,-9.562205435884807e-10
Stim C4,14746,HbO,0.0006192902333865991
Stim C4,14746,HbR,-0.00024771609335463965
Stim C4,14747,HbO,7.997077274122403e-10
Stim C4,14747,HbR,-3.198830909648961e-10
Stim C4,14748,HbO,0.00020192718394495727
Stim C4,14748,HbR,-8.077087357798292e-05
Stim C4,14749,HbO,1.9319242707275075e-06
Stim C4,14749,HbR,-7.727697082910033e-07
Stim C4,14750,HbO,5.419772333702665e-10
Stim C4,14750,HbR,-2.1679089334810666e-10
Stim C4,14751,HbO,1.9942741284194552e-06
Stim C4,14751,HbR,-7.977096513677822e-07
Stim C4,14752,HbO,3.281791480949334e-10
Stim C4,14752,HbR,-1.3127165923797333e-10
Stim C4,14753,HbO,7.504575349516697e-14
Stim C4,14753,HbR,-3.0018301398066796e-14
Stim C4,14754,HbO,1.1894757433531412e-10
Stim C4,14754,HbR,-4.757902973412566e-11
Stim C4,14755,HbO,5.9094126071052e-11
Stim C4,14755,HbR,-2.3637650428420807e-11
Stim C4,14756,HbO,3.358613949603951e-11
Stim C4,14756,HbR,-1.3434455798415805e-11
Stim C4,14757,HbO,3.80163701553332e-14
Stim C4,14757,HbR,-1.520654806213328e-14
Stim C4,14758,HbO,7.635267778898935e-10
Stim C4,14758,HbR,-3.054107111559574e-10
Stim C4,14759,HbO,9.299765559940804e-14
Stim C4,14759,HbR,-3.719906223976322e-14
Stim C4,14760,HbO,1.4068601472276075e-13
Stim C4,14760,HbR,-5.62744058891043e-14
Stim C4,14761,HbO,2.2804810658938956e-12
Stim C4,14761,HbR,-9.121924263575584e-13
Stim C4,14762,HbO,4.135038336169491e-09
Stim C4,14762,HbR,-1.654015334467796e-09
Stim C4,14763,HbO,5.972689796957522e-08
Stim C4,14763,HbR,-2.3890759187830087e-08
Stim C4,14764,HbO,8.177533698281919e-13
Stim C4,14764,HbR,-3.271013479312768e-13
Stim C4,14765,HbO,4.092249677787342e-15
Stim C4,14765,HbR,-1.6368998711149368e-15
Stim C4,14766,HbO,7.784626901303566e-14
Stim C4,14766,HbR,-3.113850760521426e-14
Stim C4,14767,HbO,1.8572228108369344e-12
Stim C4,14767,HbR,-7.42889124334774e-13
Stim C4,14768,HbO,6.8701535812599954e-15
Stim C4,14768,HbR,-2.7480614325039988e-15
Stim C4,14769,HbO,2.539429743955899e-15
Stim C4,14769,HbR,-1.0157718975823596e-15
Stim C4,14770,HbO,1.7985208868051887e-12
Stim C4,14770,HbR,-7.194083547220755e-13
Stim C4,14771,HbO,4.523009532137489e-21
Stim C4,14771,HbR,-1.809203812854996e-21
Stim C4,14772,HbO,1.4234628981959787e-19
Stim C4,14772,HbR,-5.693851592783913e-20
Stim C4,14773,HbO,4.5592492607465464e-20
Stim C4,14773,HbR,-1.8236997042986185e-20
Stim C4,14774,HbO,5.410602584711706e-28
Stim C4,14774,HbR,-2.1642410338846823e-28
Stim C4,14775,HbO,1.049658537874831e-20
Stim C4,14775,HbR,-4.198634151499324e-21
Stim C4,14776,HbO,5.395926797891865e-26
Stim C4,14776,HbR,-2.158370719156746e-26
Stim C4,14777,HbO,2.849996235301772e-21
Stim C4,14777,HbR,-1.1399984941207088e-21
Stim C4,14778,HbO,5.424882625039836e-26
Stim C4,14778,HbR,-2.1699530500159347e-26
Stim C4,14779,HbO,1.0216087637910532e-20
Stim C4,14779,HbR,-4.086435055164213e-21
Stim C4,14780,HbO,8.935209403993415e-30
Stim C4,14780,HbR,-3.5740837615973656e-30
Stim C4,14781,HbO,2.3211835422157695e-17
Stim C4,14781,HbR,-9.284734168863078e-18
Stim C4,14782,HbO,2.1794130131491375e-22
Stim C4,14782,HbR,-8.717652052596552e-23
Stim C4,14783,HbO,1.0097113884637145e-17
Stim C4,14783,HbR,-4.038845553854858e-18
Stim C4,14784,HbO,4.6115676262647894e-21
Stim C4,14784,HbR,-1.8446270505059156e-21
Stim C4,14785,HbO,5.07555687408634e-31
Stim C4,14785,HbR,-2.030222749634536e-31
Stim C4,14786,HbO,1.6833605048312365e-31
Stim C4,14786,HbR,-6.733442019324946e-32
Stim C4,14787,HbO,1.386125748541469e-18
Stim C4,14787,HbR,-5.544502994165876e-19
Stim C4,14788,HbO,2.4616135550118783e-23
Stim C4,14788,HbR,-9.846454220047514e-24
Stim C4,14789,HbO,7.441714412595076e-21
Stim C4,14789,HbR,-2.97668576503803e-21
Stim C4,14790,HbO,5.239304723638507e-24
Stim C4,14790,HbR,-2.0957218894554033e-24
Stim C4,14791,HbO,2.994235499080375e-19
Stim C4,14791,HbR,-1.1976941996321498e-19
Stim C4,14792,HbO,1.0086967301443865e-19
Stim C4,14792,HbR,-4.034786920577546e-20
Stim C4,14793,HbO,1.2103519143049571e-20
Stim C4,14793,HbR,-4.841407657219829e-21
Stim C4,14794,HbO,1.457911938988778e-24
Stim C4,14794,HbR,-5.831647755955112e-25
Stim C4,14795,HbO,2.1043408686401624e-24
Stim C4,14795,HbR,-8.417363474560648e-25
Stim C4,14796,HbO,3.2881345361741255e-20
Stim C4,14796,HbR,-1.3152538144696504e-20
Stim C4,14797,HbO,0.001984637181108565
Stim C4,14797,HbR,-0.000793854872443426
Stim C4,14798,HbO,0.0020131075108608563
Stim C4,14798,HbR,-0.0008052430043443426
Stim C4,14799,HbO,0.0012696418667278312
Stim C4,14799,HbR,-0.0005078567466911324
Stim C4,14800,HbO,0.0008898292854048991
Stim C4,14800,HbR,-0.00035593171416195964
Stim C4,14801,HbO,0.005979148966345032
Stim C4,14801,HbR,-0.002391659586538013
Stim C4,14802,HbO,0.0005419674004655177
Stim C4,14802,HbR,-0.00021678696018620714
Stim C4,14803,HbO,0.000404883038082519
Stim C4,14803,HbR,-0.0001619532152330076
Stim C4,14804,HbO,0.006772125620972396
Stim C4,14804,HbR,-0.0027088502483889583
Stim C4,14805,HbO,0.00026573890149550233
Stim C4,14805,HbR,-0.00010629556059820093
Stim C4,14806,HbO,0.00882718384900977
Stim C4,14806,HbR,-0.0035308735396039075
Stim C4,14807,HbO,0.0047165617404856435
Stim C4,14807,HbR,-0.0018866246961942571
Stim C4,14808,HbO,0.0023586111243671377
Stim C4,14808,HbR,-0.0009434444497468552
Stim C4,14809,HbO,0.008030622974391761
Stim C4,14809,HbR,-0.003212249189756705
Stim C4,14810,HbO,0.006744923875349391
Stim C4,14810,HbR,-0.002697969550139756
Stim C4,14811,HbO,0.0012754015059626587
Stim C4,14811,HbR,-0.0005101606023850634
Stim C4,14812,HbO,0.0036119669438949217
Stim C4,14812,HbR,-0.0014447867775579687
Stim C4,14813,HbO,0.00526386780493442
Stim C4,14813,HbR,-0.002105547121973768
Stim C4,14814,HbO,0.005714908241056918
Stim C4,14814,HbR,-0.0022859632964227668
Stim C4,14815,HbO,0.0009985649770783527
Stim C4,14815,HbR,-0.00039942599083134104
Stim C4,14816,HbO,0.003367382583267355
Stim C4,14816,HbR,-0.0013469530333069422
Stim C4,14817,HbO,7.436848375077448e-06
Stim C4,14817,HbR,-2.9747393500309793e-06
Stim C4,14818,HbO,0.002240881777649299
Stim C4,14818,HbR,-0.0008963527110597199
Stim C4,14819,HbO,2.4566435674202296e-06
Stim C4,14819,HbR,-9.82657426968092e-07
Stim C4,14820,HbO,5.640038708541015e-07
Stim C4,14820,HbR,-2.2560154834164064e-07
Stim C4,14821,HbO,7.440943925801302e-07
Stim C4,14821,HbR,-2.976377570320521e-07
Stim C4,14822,HbO,0.0033637504285888038
Stim C4,14822,HbR,-0.0013455001714355215
Stim C4,14823,HbO,0.005481491994932279
Stim C4,14823,HbR,-0.0021925967979729115
Stim C4,14824,HbO,3.7810173866441215e-07
Stim C4,14824,HbR,-1.5124069546576487e-07
Stim C4,14825,HbO,2.9883478672585046e-07
Stim C4,14825,HbR,-1.1953391469034019e-07
Stim C4,14826,HbO,4.796023897125444e-08
Stim C4,14826,HbR,-1.9184095588501775e-08
Stim C4,14827,HbO,1.732690009754345e-08
Stim C4,14827,HbR,-6.93076003901738e-09
Stim C4,14828,HbO,5.7576461201631816e-08
Stim C4,14828,HbR,-2.303058448065273e-08
Stim C4,14829,HbO,0.0006014839642003531
Stim C4,14829,HbR,-0.00024059358568014129
Stim C4,14830,HbO,0.003614324005184724
Stim C4,14830,HbR,-0.0014457296020738899
Stim C4,14831,HbO,7.47531745585861e-09
Stim C4,14831,HbR,-2.9901269823434437e-09
Stim C4,14832,HbO,7.750052634295595e-07
Stim C4,14832,HbR,-3.1000210537182376e-07
Stim C4,14833,HbO,6.075028678619464e-07
Stim C4,14833,HbR,-2.430011471447786e-07
Stim C4,14834,HbO,7.106931875723603e-07
Stim C4,14834,HbR,-2.842772750289441e-07
Stim C4,14835,HbO,1.9761829791717354e-11
Stim C4,14835,HbR,-7.904731916686942e-12
Stim C4,14836,HbO,2.2320806151518218e-14
Stim C4,14836,HbR,-8.928322460607286e-15
Stim C4,14837,HbO,1.9181957149811636e-08
Stim C4,14837,HbR,-7.672782859924655e-09
Stim C4,14838,HbO,1.260262538250043e-07
Stim C4,14838,HbR,-5.041050153000172e-08
Stim C4,14839,HbO,1.924994317928178e-09
Stim C4,14839,HbR,-7.699977271712712e-10
Stim C4,14840,HbO,1.1700213096947018e-14
Stim C4,14840,HbR,-4.680085238778807e-15
Stim C4,14841,HbO,1.0869344008065704e-14
Stim C4,14841,HbR,-4.3477376032262805e-15
Stim C4,14842,HbO,5.794710452643394e-13
Stim C4,14842,HbR,-2.3178841810573577e-13
Stim C4,14843,HbO,2.682126382579375e-15
Stim C4,14843,HbR,-1.07285055303175e-15
Stim C4,14844,HbO,4.161537598732528e-11
Stim C4,14844,HbR,-1.6646150394930113e-11
Stim C4,14845,HbO,7.856005272093529e-13
Stim C4,14845,HbR,-3.142402108837412e-13
Stim C4,14846,HbO,1.5329283971958904e-16
Stim C4,14846,HbR,-6.131713588783561e-17
Stim C4,14847,HbO,2.02475266294729e-12
Stim C4,14847,HbR,-8.09901065178916e-13
Stim C4,14848,HbO,6.264964152953626e-13
Stim C4,14848,HbR,-2.5059856611814504e-13
Stim C4,14849,HbO,5.974567995251466e-13
Stim C4,14849,HbR,-2.389827198100587e-13
Stim C4,14850,HbO,6.728226012414381e-19
Stim C4,14850,HbR,-2.691290404965753e-19
Stim C4,14851,HbO,2.817944667286057e-18
Stim C4,14851,HbR,-1.1271778669144229e-18
Stim C4,14852,HbO,1.7355406039814878e-13
Stim C4,14852,HbR,-6.94216241592595e-14
Stim C4,14853,HbO,1.4952597391001152e-13
Stim C4,14853,HbR,-5.981038956400462e-14
Stim C4,14854,HbO,1.2343935403913207e-13
Stim C4,14854,HbR,-4.9375741615652834e-14
Stim C4,14855,HbO,3.555279073556916e-14
Stim C4,14855,HbR,-1.4221116294227664e-14
Stim C4,14856,HbO,4.2117941729162855e-24
Stim C4,14856,HbR,-1.6847176691665142e-24
Stim C4,14857,HbO,4.785030497057545e-15
Stim C4,14857,HbR,-1.9140121988230185e-15
Stim C4,14858,HbO,1.243789711091844e-26
Stim C4,14858,HbR,-4.9751588443673776e-27
Stim C4,14859,HbO,6.169447965962092e-25
Stim C4,14859,HbR,-2.4677791863848363e-25
Stim C4,14860,HbO,3.030404458111455e-25
Stim C4,14860,HbR,-1.212161783244582e-25
Stim C4,14861,HbO,1.0073356385171661e-20
Stim C4,14861,HbR,-4.0293425540686645e-21
Stim C4,14862,HbO,6.392918614394576e-26
Stim C4,14862,HbR,-2.557167445757831e-26
Stim C4,14863,HbO,1.6381303487801581e-16
Stim C4,14863,HbR,-6.552521395120632e-17
Stim C4,14864,HbO,7.269263947125719e-29
Stim C4,14864,HbR,-2.907705578850288e-29
Stim C4,14865,HbO,6.16558922030499e-17
Stim C4,14865,HbR,-2.466235688121996e-17
Stim C4,14866,HbO,1.88561986169494e-17
Stim C4,14866,HbR,-7.542479446779762e-18
Stim C4,14867,HbO,2.451272838736841e-31
Stim C4,14867,HbR,-9.805091354947365e-32
Stim C4,14868,HbO,8.240857981408244e-18
Stim C4,14868,HbR,-3.296343192563298e-18
Stim C4,14869,HbO,1.5634238066105346e-21
Stim C4,14869,HbR,-6.253695226442139e-22
Stim C4,14870,HbO,6.52022032418488e-29
Stim C4,14870,HbR,-2.6080881296739515e-29
Stim C4,14871,HbO,2.6503765638526552e-21
Stim C4,14871,HbR,-1.0601506255410622e-21
Stim C4,14872,HbO,4.125533611413302e-21
Stim C4,14872,HbR,-1.6502134445653208e-21
Stim C4,14873,HbO,7.262791422200347e-21
Stim C4,14873,HbR,-2.9051165688801393e-21
Stim C4,14874,HbO,0.003386106178075096
Stim C4,14874,HbR,-0.0013544424712300387
Stim C4,14875,HbO,0.005031235030393072
Stim C4,14875,HbR,-0.002012494012157229
Stim C4,14876,HbO,0.002981718921958391
Stim C4,14876,HbR,-0.0011926875687833564
Stim C4,14877,HbO,0.0012924957414842102
Stim C4,14877,HbR,-0.0005169982965936841
Stim C4,14878,HbO,0.009978309104411238
Stim C4,14878,HbR,-0.0039913236417644955
Stim C4,14879,HbO,0.011329271957719197
Stim C4,14879,HbR,-0.004531708783087679
Stim C4,14880,HbO,0.0034800201033884526
Stim C4,14880,HbR,-0.0013920080413553808
Stim C4,14881,HbO,0.0022235442998481277
Stim C4,14881,HbR,-0.000889417719939251
Stim C4,14882,HbO,0.0071326417995019546
Stim C4,14882,HbR,-0.0028530567198007816
Stim C4,14883,HbO,1.0685099141595722e-05
Stim C4,14883,HbR,-4.274039656638289e-06
Stim C4,14884,HbO,9.08740514748939e-06
Stim C4,14884,HbR,-3.6349620589957577e-06
Stim C4,14885,HbO,0.004359032942985789
Stim C4,14885,HbR,-0.0017436131771943152
Stim C4,14886,HbO,0.008069511583940888
Stim C4,14886,HbR,-0.0032278046335763562
Stim C4,14887,HbO,2.270665822099472e-06
Stim C4,14887,HbR,-9.08266328839789e-07
Stim C4,14888,HbO,0.0016783801154912602
Stim C4,14888,HbR,-0.0006713520461965041
Stim C4,14889,HbO,7.549188278080645e-07
Stim C4,14889,HbR,-3.019675311232258e-07
Stim C4,14890,HbO,4.615949307787324e-07
Stim C4,14890,HbR,-1.84637972311493e-07
Stim C4,14891,HbO,3.9812795694900706e-07
Stim C4,14891,HbR,-1.5925118277960285e-07
Stim C4,14892,HbO,1.9574682969931972e-07
Stim C4,14892,HbR,-7.82987318797279e-08
Stim C4,14893,HbO,0.0008344591890192596
Stim C4,14893,HbR,-0.00033378367560770394
Stim C4,14894,HbO,0.008885212067317369
Stim C4,14894,HbR,-0.0035540848269269474
Stim C4,14895,HbO,0.0010024181903699912
Stim C4,14895,HbR,-0.0004009672761479964
Stim C4,14896,HbO,3.3927437575913107e-08
Stim C4,14896,HbR,-1.3570975030365243e-08
Stim C4,14897,HbO,2.0500677090154242e-08
Stim C4,14897,HbR,-8.200270836061696e-09
Stim C4,14898,HbO,0.004299730582442343
Stim C4,14898,HbR,-0.0017198922329769374
Stim C4,14899,HbO,8.001996010292039e-09
Stim C4,14899,HbR,-3.2007984041168153e-09
Stim C4,14900,HbO,0.0009851934989761702
Stim C4,14900,HbR,-0.0003940773995904681
Stim C4,14901,HbO,6.875527317800986e-09
Stim C4,14901,HbR,-2.7502109271203944e-09
Stim C4,14902,HbO,5.29554888606745e-07
Stim C4,14902,HbR,-2.1182195544269796e-07
Stim C4,14903,HbO,8.666521889568738e-07
Stim C4,14903,HbR,-3.466608755827496e-07
Stim C4,14904,HbO,4.892807062076211e-10
Stim C4,14904,HbR,-1.9571228248304846e-10
Stim C4,14905,HbO,4.769388539241616e-07
Stim C4,14905,HbR,-1.9077554156966464e-07
Stim C4,14906,HbO,3.7936750136806745e-07
Stim C4,14906,HbR,-1.51747000547227e-07
Stim C4,14907,HbO,2.3184730250750227e-05
Stim C4,14907,HbR,-9.273892100300091e-06
Stim C4,14908,HbO,4.936641226179798e-07
Stim C4,14908,HbR,-1.9746564904719188e-07
Stim C4,14909,HbO,2.3967823643156894e-07
Stim C4,14909,HbR,-9.587129457262759e-08
Stim C4,14910,HbO,6.744081294381325e-14
Stim C4,14910,HbR,-2.697632517752531e-14
Stim C4,14911,HbO,4.5671678027796396e-08
Stim C4,14911,HbR,-1.826867121111856e-08
Stim C4,14912,HbO,7.438307833020211e-08
Stim C4,14912,HbR,-2.9753231332080848e-08
Stim C4,14913,HbO,1.56279410954085e-12
Stim C4,14913,HbR,-6.2511764381634e-13
Stim C4,14914,HbO,2.345159824973568e-14
Stim C4,14914,HbR,-9.380639299894272e-15
Stim C4,14915,HbO,2.1406922744145003e-13
Stim C4,14915,HbR,-8.562769097658002e-14
Stim C4,14916,HbO,1.0455827559457433e-13
Stim C4,14916,HbR,-4.182331023782974e-14
Stim C4,14917,HbO,1.9603865182238757e-14
Stim C4,14917,HbR,-7.841546072895503e-15
Stim C4,14918,HbO,9.699189501504265e-16
Stim C4,14918,HbR,-3.8796758006017067e-16
Stim C4,14919,HbO,9.116754401219908e-15
Stim C4,14919,HbR,-3.646701760487964e-15
Stim C4,14920,HbO,1.4392973092587757e-17
Stim C4,14920,HbR,-5.757189237035103e-18
Stim C4,14921,HbO,9.335703194718705e-18
Stim C4,14921,HbR,-3.734281277887482e-18
Stim C4,14922,HbO,2.038190728816406e-19
Stim C4,14922,HbR,-8.152762915265624e-20
Stim C4,14923,HbO,1.8825682566682462e-20
Stim C4,14923,HbR,-7.530273026672983e-21
Stim C4,14924,HbO,2.1295485484746972e-13
Stim C4,14924,HbR,-8.51819419389879e-14
Stim C4,14925,HbO,2.1950569110531162e-21
Stim C4,14925,HbR,-8.780227644212464e-22
Stim C4,14926,HbO,2.905748853387871e-21
Stim C4,14926,HbR,-1.1622995413551485e-21
Stim C4,14927,HbO,1.7579815342767843e-27
Stim C4,14927,HbR,-7.031926137107137e-28
Stim C4,14928,HbO,7.126731420873927e-21
Stim C4,14928,HbR,-2.8506925683495713e-21
Stim C4,14929,HbO,3.1114602798033436e-16
Stim C4,14929,HbR,-1.2445841119213374e-16
Stim C4,14930,HbO,2.9855921524038535e-25
Stim C4,14930,HbR,-1.1942368609615416e-25
Stim C4,14931,HbO,2.491962022003407e-16
Stim C4,14931,HbR,-9.967848088013629e-17
Stim C4,14932,HbO,4.121004623234334e-17
Stim C4,14932,HbR,-1.6484018492937335e-17
Stim C4,14933,HbO,9.95071009976403e-23
Stim C4,14933,HbR,-3.980284039905613e-23
Stim C4,14934,HbO,1.0596904079924419e-28
Stim C4,14934,HbR,-4.238761631969767e-29
Stim C4,14935,HbO,1.3595828491973123e-18
Stim C4,14935,HbR,-5.43833139678925e-19
Stim C4,14936,HbO,9.908909300089083e-20
Stim C4,14936,HbR,-3.963563720035634e-20
Stim C4,14937,HbO,4.511499561776159e-25
Stim C4,14937,HbR,-1.8045998247104635e-25
Stim C4,14938,HbO,1.1394375983827749e-25
Stim C4,14938,HbR,-4.5577503935311e-26
Stim C4,14939,HbO,0.008339940238051211
Stim C4,14939,HbR,-0.0033359760952204848
Stim C4,14940,HbO,0.0009906747004799633
Stim C4,14940,HbR,-0.00039626988019198536
Stim C4,14941,HbO,0.0037493735108114633
Stim C4,14941,HbR,-0.0014997494043245856
Stim C4,14942,HbO,0.007843799155796543
Stim C4,14942,HbR,-0.003137519662318617
Stim C4,14943,HbO,0.009207973424955324
Stim C4,14943,HbR,-0.0036831893699821303
Stim C4,14944,HbO,0.0017957674196315372
Stim C4,14944,HbR,-0.0007183069678526147
Stim C4,14945,HbO,0.009705778710558555
Stim C4,14945,HbR,-0.003882311484223423
Stim C4,14946,HbO,0.00264539803644565
Stim C4,14946,HbR,-0.00105815921457826
Stim C4,14947,HbO,0.014486291634537156
Stim C4,14947,HbR,-0.005794516653814862
Stim C4,14948,HbO,7.861673905624522e-05
Stim C4,14948,HbR,-3.144669562249809e-05
Stim C4,14949,HbO,0.0028660085913136506
Stim C4,14949,HbR,-0.0011464034365254601
Stim C4,14950,HbO,0.006058108358809496
Stim C4,14950,HbR,-0.0024232433435237987
Stim C4,14951,HbO,0.009203474304805651
Stim C4,14951,HbR,-0.003681389721922261
Stim C4,14952,HbO,5.9729371209182904e-06
Stim C4,14952,HbR,-2.3891748483673164e-06
Stim C4,14953,HbO,0.013637140681721064
Stim C4,14953,HbR,-0.005454856272688427
Stim C4,14954,HbO,0.004038921967319925
Stim C4,14954,HbR,-0.00161556878692797
Stim C4,14955,HbO,0.0029872119699058683
Stim C4,14955,HbR,-0.0011948847879623475
Stim C4,14956,HbO,0.008838831210042586
